,Cont_Cont_mean_conn,Cont_Default_mean_conn,Cont_DorsAttn_mean_conn,Cont_Limbic_mean_conn,Cont_SalVentAttn_mean_conn,Cont_SomMot_mean_conn,Cont_Vis_mean_conn,Default_Default_mean_conn,Default_DorsAttn_mean_conn,Default_Limbic_mean_conn,Default_SalVentAttn_mean_conn,Default_SomMot_mean_conn,Default_Vis_mean_conn,DorsAttn_DorsAttn_mean_conn,DorsAttn_Limbic_mean_conn,DorsAttn_SalVentAttn_mean_conn,DorsAttn_SomMot_mean_conn,DorsAttn_Vis_mean_conn,Limbic_Limbic_mean_conn,Limbic_SalVentAttn_mean_conn,Limbic_SomMot_mean_conn,Limbic_Vis_mean_conn,SalVentAttn_SalVentAttn_mean_conn,SalVentAttn_SomMot_mean_conn,SalVentAttn_Vis_mean_conn,SomMot_SomMot_mean_conn,SomMot_Vis_mean_conn,Vis_Vis_mean_conn,group
20,0.4832760498003753,0.17221149110002004,0.22399084324123653,0.46626382151420925,0.32798897703400753,0.127509827292986,0.03982081864007425,0.27885518492186606,0.20962890032784845,0.16692356244316983,0.18366641080929974,0.20614884914983314,0.24026544089884724,0.35729543914933853,0.26575505862327414,0.2903724596977818,0.25203352673625423,0.21313222501354506,0.5819659736387152,0.4065427903713803,0.16678844081353358,0.08847689976997822,0.49487451561646917,0.20663035380444653,0.1697494807922425,0.27793870854386543,0.2675454486087856,0.33582971215572743,0.0
21,0.5944374856022442,0.4144378381227919,0.49144620440041836,0.5049109911207076,0.5088791020548541,0.34426405653703573,0.2989655139141872,0.5616242768950522,0.49766476443933183,0.5024545242446751,0.5812595870673186,0.4449128482796763,0.5060199422860981,0.646270831010563,0.5257712736322172,0.6622193293701024,0.45995825288099945,0.45206697749435776,0.6416016761335004,0.6634382614911224,0.45188451664380036,0.4660521346936561,0.8981684600571656,0.5165096964085735,0.5721905403816571,0.44781712149539804,0.47266366095373213,0.579480342619422,0.0
22,0.3323551482635161,0.06969465986417336,0.07177021050748725,0.1630215671361328,0.10413133978451768,0.023995101620411782,-0.045089308242246155,0.2582022623461109,0.1400120540098663,0.13731183205561695,0.15845197752963286,0.1612868720042475,0.23422033584809793,0.3040270324341834,0.11281762281418875,0.1268725608848219,0.1627348573288387,0.13207664970356087,0.22181856025642155,0.17693240478645395,0.11277151107064706,0.10783561737355794,0.3891642641858641,0.10961238407156045,0.17757775449656976,0.194173245467265,0.20714692270060472,0.3420087562846359,0.0
23,0.6982841081395643,0.30063559236804227,0.48426914937143245,0.6404068934809375,0.6209451442623849,0.33188257426427104,0.2544750194405626,0.35196087305576573,0.3017819881986611,0.2738164982340622,0.3423722611583359,0.2710283542540179,0.27776187633672855,0.6519608318588114,0.5057219652005005,0.5794567301243847,0.4323159120450057,0.29422252970987844,0.719497145996242,0.6488876366609292,0.362775042955633,0.25966848373896395,0.7854051560121363,0.4223796541818297,0.3510365179918829,0.3827638515690503,0.30371458282881386,0.32250847924727283,0.0
24,0.6353121695469865,0.2743935784766699,0.3965979451060243,0.35317174297955245,0.3706222501867214,0.19935044703709723,0.16331569211778627,0.3069436040620048,0.28712697490320027,0.25685884542995446,0.3198666832837784,0.24599065197521414,0.2805485599818809,0.4766180008143725,0.31778907932258943,0.4314202701707444,0.2752310042889978,0.25555838170227574,0.3482012737354588,0.3812834491642059,0.24270979000573242,0.23578480172587477,0.6494016647299954,0.31739703614803294,0.3193970160716549,0.3084650926985617,0.3159874856192341,0.3730911989860555,0.0
25,0.4954322751232133,0.24502273095752472,0.34467977751705686,0.3721842145438415,0.3369648618390039,0.21038000080874197,0.16674727540190806,0.38186079656754723,0.3077160210630472,0.27087908835560276,0.29819952754508844,0.29294579265819093,0.34004439964813377,0.4494593558384108,0.3470979182738763,0.35581489933168076,0.2912286378011189,0.26133406913473894,0.4351952801176632,0.4298180933640597,0.2551282841666623,0.24013075789147637,0.6389076123164379,0.30320748624136784,0.3214876891733741,0.30776320209350044,0.31186543159381075,0.3936676593105496,0.0
26,0.7607920855250377,0.5809459750701246,0.6578657488409851,0.7261081921764743,0.6781671220156616,0.5443947493073695,0.5153888299528356,0.5726442774393592,0.579665235140942,0.5681742575177288,0.5845956498676441,0.5352953527897055,0.5597192327020873,0.7892790459879329,0.6886271574125169,0.680771043173435,0.6079053697992891,0.5889128001679045,0.8141429529120812,0.7576521149211821,0.5664974004086185,0.5501427375829459,0.8822423583437041,0.5556491678587435,0.5673951743694003,0.5957189534652472,0.5764213106368147,0.6217079037124863,0.0
27,0.49919536926208086,0.27208930114579977,0.3493738195466879,0.30664223902086174,0.3169238701655518,0.26867036708333136,0.21280457525523688,0.3591162277570904,0.22669733755377228,0.1850219120077722,0.260035568483054,0.2637725356120206,0.32849712496345274,0.4451920662840391,0.26106939697658,0.3107564499732825,0.3029926717921064,0.2266414119802881,0.4363117907770286,0.32319128702319233,0.18629889794994892,0.1353367551541589,0.5340656857670875,0.23463662341732422,0.24471918926456196,0.3320434496342408,0.3078708675446934,0.41410683927008585,0.0
28,0.6480408329448704,0.5346558681061456,0.5012923895381808,0.505718201653108,0.5136374814038425,0.4479484800864027,0.44142986600236356,0.5597570774573225,0.46366586127168286,0.44856693858966007,0.5176179568740024,0.45929752840281385,0.48841513305557127,0.5813402279306586,0.42037657691695535,0.4722641300571723,0.4582784880404653,0.4010041708924249,0.5472897246912765,0.5047902966779515,0.3924913133160917,0.39057975794537225,0.69814042466676,0.44403216705400134,0.48987042692708593,0.44153500743288165,0.413456937888912,0.4737775366266626,0.0
29,0.8213626177449854,0.5542259353141937,0.6275243900981831,0.7498003604781276,0.6685316955730939,0.5130018657792169,0.45401700351343455,0.6045741393589835,0.6200813095610642,0.6594647737740627,0.6840748327182586,0.5303537417078937,0.5614220368944529,0.8140125760984295,0.7726190669055156,0.7798313076175644,0.612176012624348,0.5763543306436567,0.887066429308664,0.8548707463905577,0.6200170952892312,0.5993175043339047,0.9476817709518743,0.6206796024836173,0.6434913481630296,0.5952386969813589,0.5737420630369584,0.627504999538656,0.0
